symbol;timeframe;open_time;open_price;high_price;low_price;close_price;volume;close_time;EMA;
BTCUSDT;1h;2017-11-16 11:00:00+00:00;747098000000;749000000000;736000000000;738054000000;14417545000;2017-11-16 11:59:59.999000+00:00;73250579991866500,000000000000000;
BTCUSDT;1h;2017-11-16 12:00:00+00:00;738053000000;749198000000;738053000000;743134000000;10255137700;2017-11-16 12:59:59.999000+00:00;734140907623486,000000000000000;
BTCUSDT;1h;2017-11-16 13:00:00+00:00;743133000000;748726000000;731300000000;734060000000;14984211400;2017-11-16 13:59:59.999000+00:00;7341284602967950,000000000000000;
BTCUSDT;1h;2017-11-16 14:00:00+00:00;734060000000;750100000000;733592000000;750000000000;9967481800;2017-11-16 14:59:59.999000+00:00;7365702356357500,000000000000000;
BTCUSDT;1h;2017-11-16 15:00:00+00:00;750000000000;750972000000;742700000000;742700000000;10149879100;2017-11-16 15:59:59.999000+00:00;7375132763071730,000000000000000;
BTCUSDT;1h;2017-11-16 16:00:00+00:00;742701000000;747451000000;739338000000;744532000000;8596296400;2017-11-16 16:59:59.999000+00:00;7385930799522230,000000000000000;
BTCUSDT;1h;2017-11-16 17:00:00+00:00;744530000000;766848000000;742511000000;766664000000;12343276200;2017-11-16 17:59:59.999000+00:00;7429116830364960,000000000000000;
BTCUSDT;1h;2017-11-16 18:00:00+00:00;766053000000;780000000000;758003000000;779849000000;14939668800;2017-11-16 18:59:59.999000+00:00;7485943471847280,000000000000000;
BTCUSDT;1h;2017-11-16 19:00:00+00:00;779849000000;780019000000;766512000000;773596000000;15911895700;2017-11-16 19:59:59.999000+00:00;7524407553101540,000000000000000;
BTCUSDT;1h;2017-11-16 20:00:00+00:00;773595000000;776982000000;766512000000;776982000000;5132698300;2017-11-16 20:59:59.999000+00:00;7562163314162840,000000000000000;
BTCUSDT;1h;2017-11-16 21:00:00+00:00;774600000000;788888000000;772800000000;788718000000;10002396600;2017-11-16 21:59:59.999000+00:00;7612165881214710,000000000000000;
BTCUSDT;1h;2017-11-16 22:00:00+00:00;788718000000;794000000000;768223000000;776562000000;14229231100;2017-11-16 22:59:59.999000+00:00;7635774207181680,000000000000000;
BTCUSDT;1h;2017-11-16 23:00:00+00:00;778503000000;788200000000;776007000000;786450000000;12545094300;2017-11-16 23:59:59.999000+00:00;7670962790692190,000000000000000;
BTCUSDT;1h;2017-11-17 00:00:00+00:00;787698000000;798500000000;784808000000;792498000000;14967469700;2017-11-17 00:59:59.999000+00:00;7710042361354930,000000000000000;
BTCUSDT;1h;2017-11-17 01:00:00+00:00;790706000000;798900000000;786003000000;788050000000;16079868200;2017-11-17 01:59:59.999000+00:00;7736266613454170,000000000000000;
BTCUSDT;1h;2017-11-17 02:00:00+00:00;788052000000;789893000000;775500000000;787895000000;14724170300;2017-11-17 02:59:59.999000+00:00;7758217903691990,000000000000000;
BTCUSDT;1h;2017-11-17 03:00:00+00:00;787895000000;797000000000;786660000000;789000000000;11268509000;2017-11-17 03:59:59.999000+00:00;7778492072354760,000000000000000;
BTCUSDT;1h;2017-11-17 04:00:00+00:00;789498000000;793080000000;782001000000;784999000000;17612158700;2017-11-17 04:59:59.999000+00:00;7789491753530950,000000000000000;
BTCUSDT;1h;2017-11-17 05:00:00+00:00;784999000000;791995000000;782000000000;791486000000;14004703500;2017-11-17 05:59:59.999000+00:00;7808779176064650,000000000000000;
BTCUSDT;1h;2017-11-17 06:00:00+00:00;791821000000;791822000000;785200000000;785400000000;11009681900;2017-11-17 06:59:59.999000+00:00;78157362259008600,000000000000000;
BTCUSDT;1h;2017-11-17 07:00:00+00:00;786595000000;786595000000;747231000000;749800000000;28063778100;2017-11-17 07:59:59.999000+00:00;77668537296084200,000000000000000;
BTCUSDT;1h;2017-11-17 08:00:00+00:00;749798000000;775812000000;745100000000;770060000000;19071492000;2017-11-17 08:59:59.999000+00:00;7756660848130200,000000000000000;
BTCUSDT;1h;2017-11-17 09:00:00+00:00;770104000000;780000000000;767576000000;774699000000;17744274700;2017-11-17 09:59:59.999000+00:00;77551730253409400,000000000000000;
BTCUSDT;1h;2017-11-17 10:00:00+00:00;774699000000;786502000000;770299000000;786502000000;14011486500;2017-11-17 10:59:59.999000+00:00;7772072559903870,000000000000000;
BTCUSDT;1h;2017-11-17 11:00:00+00:00;786600000000;790000000000;774020000000;776508000000;11118826300;2017-11-17 11:59:59.999000+00:00;7770996781457120,000000000000000;
BTCUSDT;1h;2017-11-17 12:00:00+00:00;776917000000;787000000000;762787000000;769864000000;15592251700;2017-11-17 12:59:59.999000+00:00;7759864968925250,000000000000000;
BTCUSDT;1h;2017-11-17 13:00:00+00:00;769762000000;780050000000;769000000000;774703000000;15398833200;2017-11-17 13:59:59.999000+00:00;7757890358321370,000000000000000;
BTCUSDT;1h;2017-11-17 14:00:00+00:00;775298000000;785000000000;773506000000;783009000000;20807068100;2017-11-17 14:59:59.999000+00:00;77689979955027,000000000000000;
BTCUSDT;1h;2017-11-17 15:00:00+00:00;783011000000;794899000000;783002000000;792896000000;26687071400;2017-11-17 15:59:59.999000+00:00;7793607534656130,000000000000000;
BTCUSDT;1h;2017-11-17 16:00:00+00:00;792896000000;795000000000;781502000000;784298000000;12661562500;2017-11-17 16:59:59.999000+00:00;7801203298555180,000000000000000;
BTCUSDT;1h;2017-11-17 17:00:00+00:00;783601000000;787796000000;775500000000;780009000000;16974278100;2017-11-17 17:59:59.999000+00:00;7801032021854380,000000000000000;
BTCUSDT;1h;2017-11-17 18:00:00+00:00;780008000000;784000000000;769258000000;781367000000;13696954400;2017-11-17 18:59:59.999000+00:00;7802976326184480,000000000000000;
BTCUSDT;1h;2017-11-17 19:00:00+00:00;778788000000;788572000000;771421000000;779937000000;19486425700;2017-11-17 19:59:59.999000+00:00;7802421506771480,000000000000000;
BTCUSDT;1h;2017-11-17 20:00:00+00:00;779938000000;779940000000;761000000000;769663000000;13640092500;2017-11-17 20:59:59.999000+00:00;7786145890345100,000000000000000;
BTCUSDT;1h;2017-11-17 21:00:00+00:00;769659000000;781499000000;760800000000;770998000000;23502269400;2017-11-17 21:59:59.999000+00:00;7774428061061240,000000000000000;
BTCUSDT;1h;2017-11-17 22:00:00+00:00;770997000000;781963000000;767147000000;776369000000;13116870700;2017-11-17 22:59:59.999000+00:00;7772776051667200,000000000000000;
BTCUSDT;1h;2017-11-17 23:00:00+00:00;779017000000;781950000000;763001000000;769919000000;16999495900;2017-11-17 23:59:59.999000+00:00;7761455120641480,000000000000000;
BTCUSDT;1h;2017-11-18 00:00:00+00:00;768001000000;769735000000;754900000000;760498000000;13972678000;2017-11-18 00:59:59.999000+00:00;77373820251581700,000000000000000;
BTCUSDT;1h;2017-11-18 01:00:00+00:00;760108000000;768799000000;746100000000;746118000000;15156092900;2017-11-18 01:59:59.999000+00:00;7694889405903070,000000000000000;
BTCUSDT;1h;2017-11-18 02:00:00+00:00;746134000000;753499000000;742200000000;744611000000;23648323000;2017-11-18 02:59:59.999000+00:00;76566156511487500,000000000000000;
BTCUSDT;1h;2017-11-18 03:00:00+00:00;746794000000;764999000000;744609000000;758872000000;16138820700;2017-11-18 03:59:59.999000+00:00;7646170166356630,000000000000000;
BTCUSDT;1h;2017-11-18 04:00:00+00:00;758859000000;769996000000;751979000000;769996000000;20365868400;2017-11-18 04:59:59.999000+00:00;7654445525378690,000000000000000;
BTCUSDT;1h;2017-11-18 05:00:00+00:00;768999000000;769098000000;763214000000;765801000000;12582851600;2017-11-18 05:59:59.999000+00:00;7654993906089660,000000000000000;
BTCUSDT;1h;2017-11-18 06:00:00+00:00;765802000000;765991000000;756000000000;756687000000;18020559500;2017-11-18 06:59:59.999000+00:00;7641436382075860,000000000000000;
BTCUSDT;1h;2017-11-18 07:00:00+00:00;756685000000;767499000000;756002000000;767497000000;11893215200;2017-11-18 07:59:59.999000+00:00;7646595400218040,000000000000000;
BTCUSDT;1h;2017-11-18 08:00:00+00:00;767497000000;774900000000;765698000000;770815000000;13472330000;2017-11-18 08:59:59.999000+00:00;7656065338646030,000000000000000;
BTCUSDT;1h;2017-11-18 09:00:00+00:00;770815000000;775948000000;766502000000;774002000000;13922234600;2017-11-18 09:59:59.999000+00:00;7668981440392790,000000000000000;
BTCUSDT;1h;2017-11-18 10:00:00+00:00;774001000000;775695000000;768010000000;771063000000;20937505100;2017-11-18 10:59:59.999000+00:00;76753889111016,000000000000000;
BTCUSDT;1h;2017-11-18 11:00:00+00:00;770500000000;774999000000;766001000000;774796000000;15243587800;2017-11-18 11:59:59.999000+00:00;7686553694009040,000000000000000;
BTCUSDT;1h;2017-11-18 12:00:00+00:00;774700000000;774700000000;767000000000;770500000000;14186334200;2017-11-18 12:59:59.999000+00:00;7689391587238420,000000000000000;
BTCUSDT;1h;2017-11-18 13:00:00+00:00;770401000000;773437000000;763010000000;765533000000;14114174000;2017-11-18 13:59:59.999000+00:00;7684151343047890,000000000000000;
BTCUSDT;1h;2017-11-18 14:00:00+00:00;763011000000;769999000000;760202000000;769584000000;11122340400;2017-11-18 14:59:59.999000+00:00;7685949597963600,000000000000000;
BTCUSDT;1h;2017-11-18 15:00:00+00:00;768113000000;769573000000;761604000000;767609000000;21532500600;2017-11-18 15:59:59.999000+00:00;7684432736738430,000000000000000;
